# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.26357970972558004,1.855542144868903,2.9299004824379473,-2.9517703878026365,0.79073912917674,3.0,0.1767876714070763,0.0,8.021579597296519,0.0
 0.27089032017099723,1.8613956278800654,2.9296046616651683,-2.8931277442098953,0.8126709605129917,3.0000000000000075,0.1631113011812963,0.0,7.606403399394537,0.0
 0.27817822112891727,1.8673906034453185,2.9293075049834703,-2.8376930295891216,0.8345346633867518,2.9999999999999925,0.1508742295291306,0.0,7.225131168206969,0.0
 0.2854433048305335,1.8735254842104516,2.9290090475225803,-2.7852018468969417,0.8563299144916005,3.0000000000000075,0.139890377923558,0.0,6.874179343869564,0.0
 0.29268546835203296,1.8797986828212543,2.928709324412224,-2.7354179160125245,0.8780564050560988,2.9999999999999925,0.13000194114155994,0.0,6.550427744740736,0.0
 0.2999046130035443,1.8862086119235153,2.92840837078213,-2.6881294305939676,0.899713839010633,3.0000000000000075,0.12107448964798623,0.0,6.251149408340192,0.0
 0.30710064380239877,1.8927536841630246,2.928106221762024,-2.643145966923311,0.9213019314071962,2.9999999999999845,0.11299301700548438,0.0,5.973952555618144,0.0
 0.31427346901729825,1.899432312185571,2.9278029124816327,-2.60029584939976,0.9428204070518946,3.0,0.10565873486565651,0.0,5.716732294036876,0.0
 0.32142299977238864,1.906242908636944,2.9274984780706834,-2.5594238960449247,0.9642689993171658,3.0,0.09898645932932518,0.0,5.4776302641940555,0.0
 0.3285491497021322,1.9131838861629322,2.9271929536589028,-2.520389481522577,0.9856474491063966,3.0,0.09290246943362118,0.0,5.255000765150941,0.0
 0.3356518346494387,1.9202536574093259,2.926886374376018,-2.483064866689855,1.006955503948316,3.0,0.08734274014660928,0.0,5.047382186425206,0.0
 0.3427309724007567,1.927450635021914,2.9265787753517554,-2.447333752908603,1.02819291720227,3.0,0.08225148467154031,0.0,4.853472830946138,0.0
 0.3497864824528668,1.9347732316464854,2.926270191715842,-2.413090026562219,1.0493594473586003,3.0,0.07757993847453058,0.0,4.67211036263687,0.0
 0.3568182858069533,1.94221985992883,2.925960658598005,-2.380236665243567,1.0704548574208599,3.000000000000016,0.07328534752994757,0.0,4.502254274617235,0.0
 0.3638263047862156,1.9497889325147366,2.925650211127971,-2.3486847818375844,1.0914789143586467,3.0,0.06933011732397383,0.0,4.342970883179191,0.0
 0.37081046287387254,1.9574788620499946,2.9253388844354675,-2.3183527866193696,1.1124313886216177,3.000000000000016,0.06568110029725067,0.0,4.1934204372944395,0.0
 0.37777068456886825,1.9652880611803936,2.9250267136502206,-2.2891656507154745,1.1333120537066048,2.999999999999992,0.06230899020479273,0.0,4.052846008444022,0.0
 0.3847068952569947,1.9732149425517223,2.9247137339019575,-2.261054256914375,1.154120685770984,2.999999999999984,0.059187813015749595,0.0,3.920563885393467,0.0
 0.3916190210954804,1.9812579188097703,2.9243999803204046,-2.2339548259807125,1.174857063286441,2.999999999999976,0.05629448961354136,0.0,3.7959552527987515,0.0
 0.3985069889093612,1.9894154026003272,2.9240854880352893,-2.207808408376503,1.1955209667280835,3.000000000000016,0.05360846592102653,0.0,3.6784589422161496,0.0
 0.4053707260981945,1.9976858065691816,2.923770292176338,-2.1825604329372172,1.2161121782945834,2.999999999999992,0.0511113962073947,0.0,3.567565129703483,0.0
 0.41221016055187343,2.006067543362123,2.923454427873278,-2.15816030507338,1.23663048165562,2.9999999999999756,0.048786869428118516,0.0,3.4628098056113754,0.0
 0.4190252205744594,2.0145590256249415,2.923137930255836,-2.134561048401339,1.2570756617233778,2.999999999999992,0.04662017378927074,0.0,3.3637699482224153,0.0
 0.42581583481510177,2.0231586660034253,2.922820834453739,-2.111718984288695,1.2774475044453049,2.999999999999992,0.04459809544222187,0.0,3.2700592632317766,0.0
 0.43258193220523405,2.031864877143364,2.922503175596714,-2.0895934448421647,1.2977457966157018,3.000000000000008,0.0427087422786363,0.0,3.1813244508014935,0.0
 0.43932344190133477,2.040676071690547,2.9221849888144873,-2.0681465152106444,1.3179703257040039,2.9999999999999916,0.040941392046689166,0.0,3.0972418935006547,0.0
 0.4460402932326332,2.049590662290764,2.921866309236786,-2.047342801874931,1.3381208796978992,2.9999999999999916,0.0392863599711903,0.0,3.0175147397223023,0.0
 0.452732415653224,2.058607061589803,2.9215471719933372,-2.0271492238307722,1.3581972469596715,3.0000000000000084,0.037734882112810564,0.0,2.9418703088633587,0.0
 0.45939973869810774,2.0677236822334546,2.9212276122138676,-2.0075348241254285,1.3781992160943226,2.999999999999975,0.03627901672381235,0.0,2.8700577930823012,0.0
